789978,9/13/12 10:40 AM,10 Quaker Ln Boston Ma 02109,-71.057093,42.35866,9/13/12 10:49 AM,5 St James Ave Boston Ma 02116,-71.070458,42.35099
32770,9/3/12 10:00 AM,270 Tremont St Boston Ma 02116,-71.065327,42.349957,9/3/12 10:12 AM,Unnamed Road Boston Ma,-71.017287,42.36671
196611,9/11/12 10:43 AM,I-93 Boston Ma,-71.051135,42.35614,9/11/12 10:49 AM,Unnamed Road Boston Ma,-71.04106,42.349293
196612,9/11/12 10:43 AM,I-90 @ Dartmouth St Boston Ma,-71.076113,42.34778,9/11/12 10:50 AM,730 Boylston St Boston Ma 02116,-71.080522,42.349227
688134,9/21/12 10:39 AM,10 Kilby St Boston Ma 02109,-71.055825,42.358685,9/21/12 10:39 AM,20 Kilby St Boston Ma 02109,-71.055848,42.35859
688135,9/21/12 10:39 AM,70 Broad St Boston Ma 02110,-71.053302,42.357715,9/21/12 10:49 AM,Unnamed Road Boston Ma,-71.021885,42.365053
98314,9/4/12 10:52 AM,117 Berkeley St Boston Ma,-71.071478,42.348162,9/4/12 10:56 AM,33 Kneeland St Boston Ma 02111,-71.06189,42.350707
98315,9/4/12 10:55 AM,130 Franklin St Boston Ma 02110,-71.056613,42.355542,9/4/12 11:03 AM,180 Berkeley St Boston Ma 02116,-71.072455,42.34977
589826,9/17/12 10:09 AM,170 Stuart St Boston Ma 02116,-71.066568,42.350962,9/17/12 10:15 AM,40 Causeway St Boston Ma 02114,-71.063012,42.364467
688142,9/23/12 10:44 AM,70 Emerson Pl Boston Ma 02114,-71.068443,42.364675,9/23/12 10:54 AM,60 Emerson Pl Boston Ma 02114,-71.068362,42.364547
65551,9/6/12 10:34 AM,890 Boylston St Boston Ma 02199,-71.083908,42.348395,9/6/12 10:40 AM,20 Park Plz Boston Ma 02116,-71.069135,42.351512
65552,9/6/12 10:36 AM,3 Beacon St Boston Ma 02116,-71.060573,42.358148,9/6/12 10:43 AM,230 Clarendon St Boston Ma 02116,-71.075713,42.35161
98322,9/4/12 10:58 AM,Commonwealth Ave @ Malvern St Boston Ma,-71.125007,42.352123,9/4/12 11:11 AM,148 Dartmouth St Boston Ma 02116,-71.07616,42.347582
98323,9/4/12 10:59 AM,60 N North Grove St Boston Ma,-71.06856,42.361893,9/4/12 11:06 AM,114 St James Ave Boston Ma 02116,-71.075028,42.349808
524311,9/29/12 10:06 AM,Unnamed Road Boston Ma,-71.017202,42.36643,9/29/12 10:16 AM,50 3rd Ave Boston Ma 02129,-71.053367,42.376525
589828,9/17/12 10:14 AM,10 Rutland Sq Boston Ma 02118,-71.077685,42.341243,9/17/12 10:29 AM,69 Pearl St Boston Ma 02110,-71.054878,42.355965
524314,9/29/12 10:08 AM,Boylston St @ Eliot St Boston Ma 02116,-71.068597,42.35202,9/29/12 10:21 AM,Unnamed Road Boston Ma,-71.01689,42.366232
65564,9/6/12 10:37 AM,210 Boylston St Boston Ma 02116,-71.068567,42.352637,9/6/12 10:44 AM,20 Otis St Boston Ma 02110,-71.057975,42.354842
65566,9/6/12 10:40 AM,110 Stuart St Boston Ma 02116,-71.065383,42.351407,9/6/12 10:48 AM,70 State St Boston Ma 02109,-71.05634,42.358683
65567,9/6/12 10:42 AM,120 Huntington Ave Boston Ma,-71.081163,42.345805,9/6/12 11:04 AM,10 Palace Rd Boston Ma 02115,-71.100912,42.336253
622624,9/19/12 10:16 AM,710 Boylston St Boston Ma 02116,-71.079833,42.349537,9/19/12 10:26 AM,63 Kilby St Boston Ma 02109,-71.055257,42.35764
638982,9/26/12 10:47 AM,80 Federal St Boston Ma 02110,-71.056268,42.355347,9/26/12 11:00 AM,690 Boylston St Boston Ma 02116,-71.079217,42.34962
196646,9/17/12 10:30 AM,748 Atlantic Ave Boston Ma 02111,-71.056607,42.350545,9/17/12 10:37 AM,30 Park Plz Boston Ma 02116,-71.069343,42.35168
589864,9/17/12 10:28 AM,1330 Boylston St Boston Ma 02215,-71.098852,42.344227,9/17/12 10:36 AM,141 Berkeley St Boston Ma 02116,-71.071837,42.348848
686322,9/24/12 10:52 AM,140 Franklin St Boston Ma 02110,-71.056083,42.355342,9/24/12 11:02 AM,Avenue Of The Arts Boston Ma,-71.08474,42.343055
589866,9/18/12 10:43 AM,10 Chauncy St Boston Ma 02111,-71.059397,42.354473,9/18/12 10:53 AM,10 Blagden St Boston Ma 02116,-71.077173,42.349225
180231,9/7/12 10:50 AM,Unnamed Road Boston Ma,-71.083787,42.346092,9/7/12 11:01 AM,Unnamed Road Boston Ma,-71.021917,42.365112
622643,9/19/12 10:20 AM,Unnamed Road Boston Ma,-71.017283,42.366228,9/19/12 10:27 AM,49 Fargo St Boston Ma 02210,-71.043668,42.346203
622644,9/19/12 10:21 AM,700 Atlantic Ave Boston Ma 02111,-71.056,42.351713,9/19/12 10:29 AM,Marginal Rd Boston Ma,-71.065575,42.347647
622647,9/19/12 10:25 AM,90 Tremont St Boston Ma 02108,-71.060965,42.357592,9/19/12 10:35 AM,12 Dry Dock Ave Boston Ma 02210,-71.034832,42.344612
622648,9/19/12 10:25 AM,10 Blossom St Boston Ma 02114,-71.066902,42.361438,9/19/12 10:32 AM,510 Boylston St Boston Ma 02116,-71.074597,42.350807
753674,9/29/12 10:55 AM,Stuart St @ Eliot St Boston Ma 02116,-71.06745,42.350858,9/29/12 11:05 AM,460 Huntington Ave Boston Ma,-71.093382,42.338777
369895,9/13/12 10:26 AM,150 Tremont St Boston Ma 02111,-71.063385,42.355158,9/13/12 10:38 AM,Unnamed Road Boston Ma,-71.117977,42.360035
609938,9/18/12 10:55 AM,Arlington St Boston Ma,-71.071312,42.35301,9/18/12 11:03 AM,40 Federal St Boston Ma 02110,-71.056802,42.356133
753675,9/29/12 10:55 AM,200 Boylston St Boston Ma 02116,-71.068703,42.35242,9/29/12 11:05 AM,30 Water St Boston Ma 02109,-71.057003,42.357657
594668,9/17/12 10:46 AM,Unnamed Road Boston Ma,-71.050953,42.35606,9/17/12 10:53 AM,10 Kingston St Boston Ma 02111,-71.05894,42.353987
229447,9/11/12 10:10 AM,Commonwealth Ave @ Massachusetts Ave Boston Ma 02215,-71.088827,42.34881,9/11/12 10:28 AM,10 Black Falcon Ave Boston Ma 02210,-71.03376,42.34418
98376,9/4/12 10:01 AM,160 Commonwealth Ave Boston Ma 02116,-71.078275,42.351688,9/4/12 10:08 AM,Unnamed Road Boston Ma,-71.057392,42.353188
98378,9/4/12 10:04 AM,120 Stuart St Boston Ma 02116,-71.065618,42.351442,9/4/12 10:11 AM,48 Staniford St Boston Ma 02114,-71.063667,42.363208
567991,9/27/12 10:53 AM,70 Mckinley Sq Boston Ma 02109,-71.05307,42.359255,9/27/12 11:06 AM,Unnamed Road Boston Ma,-71.019652,42.369245
655436,9/30/12 10:03 AM,Unnamed Road Boston Ma,-71.01896,42.36303,9/30/12 10:22 AM,210 Harvard Ave Boston Ma 02134,-71.130735,42.349783
655437,9/30/12 10:05 AM,Batterymarch Arm Boston Ma,-71.053363,42.357565,9/30/12 10:15 AM,Unnamed Road Boston Ma,-71.021392,42.364885
688141,9/23/12 10:40 AM,290 Ipswich St Boston Ma 02215,-71.09434,42.347165,9/23/12 10:40 AM,210 Ipswich St Boston Ma 02215,-71.093985,42.347465
580696,9/18/12 10:09 AM,180 Summer St Boston Ma 02110,-71.055775,42.352748,9/18/12 10:20 AM,93 Huntington Ave Boston Ma,-71.079495,42.34694
98385,9/4/12 10:11 AM,50 Belvidere St Boston Ma 02115,-71.0851,42.34632,9/4/12 10:25 AM,Unnamed Road Boston Ma,-71.019753,42.369288
98386,9/4/12 10:11 AM,Unnamed Road Boston Ma,-71.019145,42.362632,9/4/12 10:28 AM,120 Huntington Ave Boston Ma,-71.08107,42.34578
98387,9/4/12 10:12 AM,1740 Washington St Boston Ma 02118,-71.076733,42.33658,9/4/12 10:22 AM,210 State St Boston Ma,-71.052755,42.359562
783434,9/5/12 10:48 AM,279 Congress St Boston Ma 02210,-71.05303,42.35321,9/5/12 10:52 AM,53 Fargo St Boston Ma 02210,-71.043567,42.346125
589909,9/18/12 10:48 AM,31 Congress St Boston Ma 02109,-71.056362,42.358492,9/18/12 10:55 AM,Viaduct St Boston Ma,-71.041763,42.34989
607930,9/19/12 10:13 AM,1300 Boylston St Boston Ma 02215,-71.097602,42.344573,9/19/12 10:23 AM,80 Warrenton St Boston Ma 02116,-71.065995,42.35043
775525,9/28/12 10:14 AM,Bates Pl Boston Ma,-71.064388,42.350965,9/28/12 10:25 AM,Unnamed Road Boston Ma,-71.016993,42.366788
606224,9/19/12 10:17 AM,80 St Germain St Boston Ma 02115,-71.08465,42.345633,9/19/12 10:28 AM,North St Boston Ma,-71.056255,42.360432
688227,9/21/12 10:40 AM,740 Boylston St Boston Ma 02116,-71.080738,42.349235,9/21/12 10:40 AM,740 Boylston St Boston Ma 02116,-71.080705,42.349212
688228,9/21/12 10:42 AM,Unnamed Road Boston Ma,-71.018455,42.362858,9/21/12 10:58 AM,349 Longwood Ave Boston Ma 02215,-71.106758,42.338533
65637,9/6/12 10:51 AM,689 Atlantic Ave Boston Ma 02111,-71.055628,42.351827,9/6/12 10:59 AM,1080 Boylston St Boston Ma 02215,-71.088002,42.347148
65638,9/6/12 10:52 AM,378 Dorchester St Boston Ma 02127,-71.056698,42.329918,9/6/12 11:01 AM,437 Atlantic Ave Boston Ma 02110,-71.052487,42.354262
65639,9/6/12 10:52 AM,60 N073 Boston Ma,-71.114583,42.300669,9/6/12 11:00 AM,1690 Blue Hill Ave Boston Ma,-71.09392,42.267746
688232,9/21/12 10:44 AM,60 N073 Boston Ma,-71.114595,42.300662,9/21/12 10:57 AM,1710 Dorchester Ave Boston Ma 02124,-71.062777,42.29154
688233,9/21/12 10:44 AM,260 Atlantic Ave Boston Ma 02110,-71.050775,42.356877,9/21/12 10:51 AM,Unnamed Road Boston Ma,-71.059595,42.364632
391059,9/15/12 10:38 AM,22 Garden St Boston Ma 02114,-71.066965,42.361047,9/15/12 10:46 AM,Unnamed Road Boston Ma,-71.079978,42.347462
624130,9/28/12 10:35 AM,Viaduct St Boston Ma,-71.041798,42.349347,9/28/12 10:48 AM,Unnamed Road Boston Ma,-71.082255,42.348632
721012,9/27/12 10:50 AM,3 Arlington St Boston Ma,-71.07234,42.355117,9/27/12 11:06 AM,30 Long Wharf Boston Ma 02110,-71.050843,42.359613
715454,9/24/12 10:31 AM,Unnamed Road Boston Ma,-71.01708,42.366385,9/24/12 10:45 AM,12 Beacon St Boston Ma 02108,-71.062135,42.358135
721014,9/27/12 10:51 AM,90 Fish Pier Rd Boston Ma 02210,-71.039595,42.348618,9/27/12 10:56 AM,210 Summer St Boston Ma 02210,-71.05473,42.352445
721015,9/27/12 10:51 AM,80 N North Grove St Boston Ma 02114,-71.068748,42.362275,9/27/12 11:04 AM,760 Atlantic Ave Boston Ma 02111,-71.056488,42.350382
32888,9/3/12 10:06 AM,Unnamed Road Boston Ma,-71.016753,42.366168,9/3/12 10:15 AM,260 Franklin St Boston Ma 02110,-71.054342,42.35659
32889,9/3/12 10:07 AM,1470 Boylston St Boston Ma 02215,-71.10199,42.343545,9/3/12 10:13 AM,270 Commonwealth Ave Boston Ma 02116,-71.084063,42.35018
721018,9/27/12 10:59 AM,Unnamed Road Boston Ma,-71.018417,42.369205,9/27/12 11:16 AM,98 School St Boston Ma 02108,-71.060338,42.358075
32891,9/3/12 10:10 AM,Unnamed Road Boston Ma,-71.048443,42.320415,9/3/12 10:17 AM,720 Atlantic Ave Boston Ma 02111,-71.05604,42.351422
