262151,9/8/12 7:24 AM,710 Boylston St Boston Ma 02116,-71.07976,42.349525,9/8/12 7:31 AM,760 Atlantic Ave Boston Ma 02111,-71.056602,42.350415
393227,9/17/12 7:23 AM,360 Commercial St Boston Ma 02109,-71.051408,42.366275,9/17/12 7:34 AM,Huntington Ave @ I-90 Boston Ma,-71.079507,42.34739
589841,9/19/12 7:31 AM,Unnamed Road Boston Ma,-71.04094,42.349147,9/19/12 7:45 AM,90 Fairfield St Boston Ma 02116,-71.081795,42.349047
589842,9/19/12 7:32 AM,150 St James Ave Boston Ma 02116,-71.076535,42.3494,9/19/12 7:41 AM,693 Atlantic Ave Boston Ma 02111,-71.055805,42.351823
491540,9/28/12 7:06 AM,450 W Broadway Boston Ma 02127,-71.046735,42.336208,9/28/12 7:13 AM,Unnamed Road Boston Ma,-71.058042,42.35239
338606,9/21/12 7:36 AM,Commonwealth Ave @ Massachusetts Ave Boston Ma 02215,-71.088802,42.34888,9/21/12 7:43 AM,Unnamed Road Boston Ma,-71.068582,42.362468
491542,9/28/12 7:07 AM,40 W Broadway Boston Ma 02127,-71.056422,42.342422,9/28/12 7:17 AM,90 Hancock St Boston Ma 02114,-71.064355,42.359082
327707,9/15/12 7:19 AM,50 Belvidere St Boston Ma 02115,-71.085255,42.346168,9/15/12 7:30 AM,Unnamed Road Boston Ma,-71.017133,42.366373
327709,9/15/12 7:21 AM,Unnamed Road Boston Ma,-71.018047,42.36269,9/15/12 7:33 AM,Unnamed Road Boston Ma,-71.120298,42.364828
327710,9/15/12 7:21 AM,Unnamed Road Boston Ma,-71.088117,42.346988,9/15/12 7:29 AM,30 Park Plz Boston Ma 02116,-71.070088,42.351508
32801,9/2/12 7:06 AM,Unnamed Road Boston Ma,-71.022517,42.365383,9/2/12 7:20 AM,50 Buick St Boston Ma 02215,-71.115727,42.351875
464219,9/27/12 7:07 AM,Unnamed Road Boston Ma,-71.022578,42.365492,9/27/12 7:18 AM,Unnamed Road Boston Ma,-71.052742,42.354312
622634,9/28/12 7:02 AM,Unnamed Road Boston Ma,-71.016998,42.36636,9/28/12 7:14 AM,840 Boylston St Boston Ma 02199,-71.083007,42.348628
32811,9/2/12 7:25 AM,Unnamed Road Boston Ma,-71.060723,42.36558,9/2/12 7:31 AM,Unnamed Road Boston Ma,-71.056217,42.350128
589868,9/19/12 7:34 AM,270 Tremont St Boston Ma 02116,-71.065015,42.349887,9/19/12 7:37 AM,710 Atlantic Ave Boston Ma 02111,-71.055835,42.351653
589869,9/19/12 7:36 AM,Unnamed Road Boston Ma,-71.081175,42.346432,9/19/12 7:51 AM,Unnamed Road Boston Ma,-71.016967,42.366725
486067,9/13/12 7:22 AM,30 Market St Boston Ma,-71.059392,42.363358,9/13/12 7:22 AM,30 Market St Boston Ma,-71.059502,42.363372
720950,9/26/12 7:31 AM,110 Beacon St Boston Ma 02116,-71.073407,42.355273,9/26/12 7:34 AM,Stuart St @ I-90 Boston Ma 02116,-71.075028,42.348625
131130,9/5/12 7:26 AM,50 Trilling Way Boston Ma 02210,-71.039653,42.348215,9/5/12 7:29 AM,28 Dorchester Ave Boston Ma,-71.052987,42.35136
131133,9/5/12 7:28 AM,1070 Boylston St Boston Ma 02215,-71.087952,42.34718,9/5/12 7:37 AM,113 High St Boston Ma 02110,-71.054407,42.354855
131134,9/5/12 7:31 AM,710 Boylston St Boston Ma 02116,-71.079652,42.349332,9/5/12 7:31 AM,60 Exeter St Boston Ma 02116,-71.079628,42.349323
720959,9/26/12 7:39 AM,320 Beacon St Boston Ma 02116,-71.082198,42.352848,9/26/12 7:46 AM,Unnamed Road Boston Ma,-71.06864,42.362678
720960,9/26/12 7:41 AM,437 Atlantic Ave Boston Ma 02110,-71.052363,42.354217,9/26/12 7:52 AM,Unnamed Road Boston Ma,-71.02179,42.365045
720961,9/26/12 7:45 AM,Unnamed Road Boston Ma,-71.083903,42.346452,9/26/12 7:54 AM,780 Atlantic Ave Boston Ma 02111,-71.056867,42.35
524356,9/29/12 7:03 AM,Huntington Ave @ I-90 Boston Ma,-71.079262,42.34738,9/29/12 7:15 AM,Unnamed Road Boston Ma,-71.021983,42.365112
262213,9/24/12 7:03 AM,330 Commonwealth Ave Boston Ma 02115,-71.086673,42.349285,9/24/12 7:10 AM,150 Pearl St Boston Ma 02110,-71.053793,42.35487
262214,9/24/12 7:04 AM,170 Beacon St Boston Ma 02116,-71.075513,42.354685,9/24/12 7:14 AM,Unnamed Road Boston Ma,-71.017212,42.366518
524359,9/29/12 7:10 AM,105 Jersey St Boston Ma 02215,-71.097207,42.343243,9/29/12 7:24 AM,Unnamed Road Boston Ma,-71.016932,42.36636
152930,9/7/12 7:55 AM,50 Custom House St Boston Ma 02110,-71.053125,42.358143,9/7/12 8:02 AM,5 Staniford St Boston Ma 02114,-71.063643,42.361363
589904,9/19/12 7:39 AM,150 St James Ave Boston Ma 02116,-71.076593,42.349502,9/19/12 7:53 AM,Unnamed Road Boston Ma,-71.020827,42.364647
589905,9/19/12 7:40 AM,40 Blagden St Boston Ma 02116,-71.077877,42.349245,9/19/12 7:59 AM,Unnamed Road Boston Ma,-71.01702,42.366535
622674,9/28/12 7:15 AM,750 Tremont St Boston Ma 02118,-71.079008,42.340007,9/28/12 7:27 AM,590 E Broadway Boston Ma 02127,-71.040443,42.335498
589907,9/19/12 7:42 AM,270 Tremont St Boston Ma 02116,-71.065142,42.349835,9/19/12 7:58 AM,183 Longwood Ave Boston Ma,-71.101567,42.336402
393304,9/17/12 7:36 AM,720 E Broadway Boston Ma 02127,-71.03648,42.335537,9/17/12 7:51 AM,190 Commonwealth Ave Boston Ma 02116,-71.079887,42.351208
458843,9/14/12 7:42 AM,Unnamed Road Boston Ma,-71.018803,42.366264,9/14/12 7:55 AM,120 Beacon St Boston Ma 02116,-71.073493,42.355292
196702,9/7/12 7:05 AM,3 Arlington St Boston Ma,-71.072395,42.35507,9/7/12 7:11 AM,390 Atlantic Ave Boston Ma 02110,-71.050823,42.35595
393313,9/17/12 7:39 AM,Unnamed Road Boston Ma,-71.022928,42.366952,9/17/12 8:00 AM,120 Huntington Ave Boston Ma,-71.081116,42.345919
393314,9/17/12 7:40 AM,30 Long Wharf Boston Ma 02110,-71.050845,42.359953,9/17/12 7:59 AM,48 Binney St Boston Ma 02115,-71.107333,42.33717
289467,9/10/12 7:02 AM,516 Tremont St Boston Ma 02116,-71.070335,42.345017,9/10/12 7:06 AM,144 Dartmouth St Boston Ma 02116,-71.075987,42.347505
284006,9/26/12 7:49 AM,40 North St Boston Ma 02113,-71.055967,42.360877,9/26/12 7:59 AM,210 Mount Vernon St Boston Ma,-71.048918,42.319595
720998,9/26/12 7:58 AM,720 Boylston St Boston Ma 02116,-71.080072,42.349262,9/26/12 8:07 AM,Unnamed Road Boston Ma,-71.054527,42.35619
