6862,9/1/12 11:15 AM,690 Commonwealth Ave Boston Ma,-71.103938,42.349593
8640,9/1/12 10:40 AM,Unnamed Road Boston Ma,-71.036362,42.335510
8811,9/1/12 10:56 AM,20 Silver Pl Boston Ma 02114,-71.070738,42.360785
17275,9/2/12 10:47 AM,144 Dartmouth St Boston Ma 02116,-71.075902,42.347468
6862,9/1/12 11:15 AM,690 Commonwealth Ave Boston Ma,-71.103938,42.349593
8640,9/1/12 10:40 AM,Unnamed Road Boston Ma,-71.036362,42.335510
8811,9/1/12 10:56 AM,20 Silver Pl Boston Ma 02114,-71.070738,42.360785
17275,9/2/12 10:47 AM,144 Dartmouth St Boston Ma 02116,-71.075902,42.347468
27991,9/2/12 10:23 AM,Southwest Corridor Park Boston Ma,-71.076072,42.347347
28384,9/2/12 10:30 AM,350 Longwood Ave Boston Ma 02215,-71.106923,42.338690
30429,9/2/12 10:38 AM,280 Portland St Boston Ma 02114,-71.062345,42.364743
35977,9/2/12 10:45 AM,Unnamed Road Boston Ma,-71.019495,42.369180
37697,9/2/12 11:02 AM,140 Dartmouth St Boston Ma 02116,-71.075892,42.347303
43402,9/3/12 10:27 AM,4 Vining St Boston Ma,-71.107698,42.335732
44123,9/2/12 10:57 AM,Unnamed Road Boston Ma,-71.033922,42.315738
45126,9/3/12 10:11 AM,250 Franklin St Boston Ma 02110,-71.054305,42.356163
46156,9/2/12 10:30 AM,Unnamed Road Boston Ma,-71.021738,42.365002
50408,9/2/12 11:08 AM,470 Park Dr Boston Ma 02215,-71.104658,42.345952
60917,9/4/12 10:11 AM,Unnamed Road Boston Ma,-71.021735,42.364985
65894,9/5/12 10:51 AM,200 Summer St Boston Ma 02210,-71.054998,42.352402
69040,9/4/12 10:34 AM,Unnamed Road Boston Ma,-71.016928,42.366375
71045,9/3/12 10:51 AM,670 Commonwealth Ave Boston Ma,-71.104367,42.349628
78390,9/7/12 10:17 AM,628 Beacon St Boston Ma 02215,-71.095420,42.349317
87262,9/5/12 10:17 AM,280 Beacon St Boston Ma 02116,-71.080608,42.353288
89278,9/4/12 10:33 AM,11 Central Wharf Boston Ma 02110,-71.050673,42.359010
89738,9/4/12 10:56 AM,10 Exeter Pl Boston Ma,-71.061083,42.353515
94413,9/6/12 10:13 AM,50 Hawley St Boston Ma 02110,-71.058853,42.355963
101733,9/6/12 11:00 AM,210 Newbury St Boston Ma 02116,-71.080448,42.350230
105276,9/7/12 10:23 AM,Unnamed Road Boston Ma,-71.050863,42.356080
106251,9/6/12 10:56 AM,Unnamed Road Boston Ma,-71.103992,42.338930
108416,9/4/12 10:13 AM,630 Boylston St Boston Ma 02116,-71.077652,42.350033
108911,9/6/12 10:46 AM,96 Huntington Ave Boston Ma,-71.079232,42.346990
130967,9/5/12 10:18 AM,710 Atlantic Ave Boston Ma 02111,-71.055870,42.351538
131737,9/5/12 11:09 AM,60 Trinity Pl Boston Ma 02116,-71.075265,42.348412
132228,9/4/12 10:54 AM,Unnamed Road Boston Ma,-71.017508,42.366038
133288,9/5/12 11:05 AM,83 Beacon St Boston Ma,-71.071217,42.355872
133763,9/4/12 10:40 AM,145 Dartmouth St Boston Ma 02116,-71.076295,42.347515
160237,9/5/12 10:49 AM,70 Newbury St Boston Ma 02116,-71.074410,42.351793
164159,9/6/12 10:14 AM,31 Congress St Boston Ma 02109,-71.056723,42.358328
167897,9/12/12 10:19 AM,Unnamed Road Boston Ma,-71.077842,42.348632
169369,9/6/12 10:54 AM,283 Commercial St Boston Ma 02109,-71.051107,42.364473
170147,9/6/12 10:40 AM,170 Cambridge St Boston Ma 02114,-71.065022,42.361287
173134,9/9/12 10:29 AM,Unnamed Road Boston Ma,-71.021988,42.365130
181997,9/11/12 10:10 AM,Unnamed Road Boston Ma,-71.041008,42.348945
184103,9/8/12 11:01 AM,170 Summer St Boston Ma 02110,-71.055883,42.352748
187600,9/7/12 11:11 AM,37 Broad St Boston Ma 02110,-71.054110,42.358338
189344,9/10/12 10:42 AM,170 Summer St Boston Ma 02110,-71.056000,42.352823
189679,9/10/12 11:01 AM,Unnamed Road Boston Ma,-71.018963,42.362882
195897,9/11/12 10:08 AM,320 Commonwealth Ave Boston Ma 02115,-71.086260,42.349485
216419,9/12/12 10:39 AM,9 St James Ave Boston Ma 02116,-71.070797,42.351062
217234,9/8/12 10:43 AM,210 Boylston St Boston Ma 02116,-71.068455,42.352302
219027,9/11/12 10:33 AM,200 Washington St Boston Ma 02108,-71.058017,42.358150
220248,9/8/12 10:30 AM,110 Charles St Boston Ma 02114,-71.070667,42.359162
220565,9/8/12 10:40 AM,50 Evans Way Boston Ma 02115,-71.098763,42.338055
220893,9/8/12 10:55 AM,North St Boston Ma,-71.056218,42.360487
