6862,9/1/12 10:58 AM,760 Atlantic Ave Boston Ma 02111,-71.056625,42.350253
8640,9/1/12 10:36 AM,470 W Broadway Boston Ma 02127,-71.046340,42.335805
8811,9/1/12 10:52 AM,610 Boylston St Boston Ma 02116,-71.077248,42.350182
17275,9/2/12 10:43 AM,Unnamed Road Boston Ma,-71.084310,42.346092
6862,9/1/12 10:58 AM,760 Atlantic Ave Boston Ma 02111,-71.056625,42.350253
8640,9/1/12 10:36 AM,470 W Broadway Boston Ma 02127,-71.046340,42.335805
8811,9/1/12 10:52 AM,610 Boylston St Boston Ma 02116,-71.077248,42.350182
17275,9/2/12 10:43 AM,Unnamed Road Boston Ma,-71.084310,42.346092
27991,9/2/12 10:21 AM,767 Boylston St Boston Ma 02116,-71.081742,42.348905
28384,9/2/12 10:15 AM,Battery Wharf Boston Ma,-71.050448,42.367043
30429,9/2/12 10:28 AM,830 Boylston St Boston Ma 02199,-71.082897,42.348673
35977,9/2/12 10:36 AM,20 Oliver St Boston Ma 02110,-71.054867,42.356753
37697,9/2/12 10:49 AM,Unnamed Road Boston Ma,-71.050948,42.355970
43402,9/3/12 10:20 AM,60 E Charlesgate Boston Ma 02215,-71.091557,42.347272
44123,9/2/12 10:57 AM,Unnamed Road Boston Ma,-71.033922,42.315738
45126,9/3/12 10:02 AM,Boylston St @ Eliot St Boston Ma 02116,-71.068638,42.352268
46156,9/2/12 10:17 AM,I-90 @ Unnamed Road Boston Ma,-71.079463,42.347728
50408,9/2/12 10:53 AM,765 Boylston St Boston Ma 02116,-71.081618,42.348910
60917,9/4/12 10:01 AM,248 Tremont St Boston Ma 02116,-71.065137,42.350430
65894,9/5/12 10:46 AM,200 State St Boston Ma,-71.052783,42.359260
69040,9/4/12 10:23 AM,340 Boylston St Boston Ma 02116,-71.071015,42.351813
71045,9/3/12 10:44 AM,40 Belvidere St Boston Ma 02115,-71.085278,42.346285
78390,9/7/12 10:07 AM,Unnamed Road Boston Ma,-71.022323,42.365225
87262,9/5/12 10:11 AM,4 Beacon St Boston Ma 02116,-71.060688,42.358335
89278,9/4/12 10:25 AM,350 Charles St Boston Ma,-71.070202,42.363485
89738,9/4/12 10:40 AM,Unnamed Road Boston Ma,-71.019238,42.362538
94413,9/6/12 10:03 AM,20 Oliver St Boston Ma 02110,-71.054550,42.356722
101733,9/6/12 10:53 AM,50 Arlington St Boston Ma 02116,-71.070153,42.350913
105276,9/7/12 10:13 AM,96 Huntington Ave Boston Ma,-71.079412,42.347120
106251,9/6/12 10:46 AM,830 Boylston St Boston Ma 02199,-71.082805,42.348582
108416,9/4/12 10:01 AM,130 Franklin St Boston Ma 02110,-71.056578,42.355440
108911,9/6/12 10:39 AM,1410 Boylston St Boston Ma 02215,-71.100980,42.343660
130967,9/5/12 10:10 AM,10 Tremont St Boston Ma,-71.060097,42.358277
131737,9/5/12 10:49 AM,Unnamed Road Boston Ma,-71.019190,42.362735
132228,9/4/12 10:45 AM,Storrow Memorial Dr Boston Ma,-71.083170,42.353277
133288,9/5/12 10:59 AM,830 Boylston St Boston Ma 02199,-71.082750,42.348695
133763,9/4/12 10:27 AM,Commonwealth Ave Boston Ma,-71.119550,42.351422
160237,9/5/12 10:41 AM,250 Franklin St Boston Ma 02110,-71.054708,42.356462
164159,9/6/12 10:02 AM,780 Boylston St Boston Ma 02199,-71.081867,42.348795
167897,9/12/12 10:02 AM,Unnamed Road Boston Ma,-71.018773,42.369212
169369,9/6/12 10:46 AM,71 Beacon St Boston Ma,-71.069938,42.356152
170147,9/6/12 10:30 AM,720 Atlantic Ave Boston Ma 02111,-71.055910,42.351415
173134,9/9/12 10:18 AM,20 Harrison Ave Boston Ma 02111,-71.061248,42.353465
181997,9/11/12 10:02 AM,70 School St Boston Ma 02108,-71.059883,42.357930
184103,9/8/12 10:57 AM,150 Atlantic Ave Boston Ma 02110,-71.052348,42.360535
187600,9/7/12 10:55 AM,Unnamed Road Boston Ma,-71.080045,42.347737
189344,9/10/12 10:35 AM,19 New Chardon St Boston Ma 02114,-71.062177,42.362218
189679,9/10/12 10:48 AM,Unnamed Road Boston Ma,-71.084257,42.346071
195897,9/11/12 10:08 AM,320 Commonwealth Ave Boston Ma 02115,-71.086253,42.349487
216419,9/12/12 10:24 AM,Unnamed Road Boston Ma,-71.017038,42.366233
217234,9/8/12 10:36 AM,120 Causeway St Boston Ma 02114,-71.061157,42.365665
219027,9/11/12 10:28 AM,720 Atlantic Ave Boston Ma 02111,-71.056080,42.351458
220248,9/8/12 10:23 AM,I-90 @ Unnamed Road Boston Ma,-71.080028,42.347720
220565,9/8/12 10:31 AM,217 Cambridge St Boston Ma,-71.066672,42.361288
220893,9/8/12 10:45 AM,198 Bullock St Boston Ma 02110,-71.043753,42.346013
